Date,Open,High,Low,Close,Adj Close,Volume
18-08-2003,53.875,55.234375,53.378906,54.504688,-3.373236,11814080
19-08-2003,55.078125,55.625,54.3125,54.504688,-3.373236,10682048
20-08-2003,54.859375,57.734375,54.84531,57.392185,-3.551941,18415424
21-08-2003,58.109375,58.464062,57.503906,58.075001,-3.594199,9583296
22-08-2003,58.421875,58.671875,56.5625,56.96875,-3.525734,12186304
25-08-2003,57.1875,58.59375,51.5625,55.477345,-3.433433,27889792
26-08-2003,55.78125,58.984375,55.5,58.38203,-3.613201,11892288
27-08-2003,58.4375,60.453125,58.25,60.1875,-3.72494,17181312
28-08-2003,60.46875,61.546875,60,60.887501,-3.768262,23880640
29-08-2003,60.887501,62.1875,59.84375,61.099998,-3.781414,18184384
01-09-2003,61.099998,61.640625,59.96875,60.453125,-3.741379,10587456
02-09-2003,60.859375,61.53125,60.0625,60.632813,-3.7525,15813696
03-09-2003,61.421875,61.953125,59.375,59.623436,-3.69003,14647936
04-09-2003,59.96875,66.40625,59.921875,65.921875,-4.079834,58879680
05-09-2003,66.40625,67,64.625,65.710938,-4.066779,24149824
08-09-2003,66.40625,67.953125,66.096092,66.357811,-4.106813,17139392
09-09-2003,68.046875,70.714066,67.03125,70.113281,-4.339235,41637632
10-09-2003,69.375,69.668747,66.486717,67.064064,-4.150523,20451008
11-09-2003,66.390625,67.375,65.31797,65.866409,-4.076401,20081920
12-09-2003,65.625,67.421875,64.609375,64.855469,-4.013835,22593600
15-09-2003,64.84375,65.78125,62.534374,62.93047,-3.8947,21229696
16-09-2003,62.671875,66.25,62.671875,65.574219,-4.058317,19034688
17-09-2003,66.640625,68.65625,66.640625,67.429688,-4.17315,31845568
18-09-2003,67.492188,67.920311,65.875,66.342972,-4.105894,23538432
19-09-2003,66.71875,68.125,66.125,67.796875,-4.195876,18514240
22-09-2003,67.578125,68.671875,67.34375,68.313278,-4.227835,23379072
23-09-2003,67.265625,67.875,66.174217,67.417191,-4.172378,22097344
24-09-2003,68.328125,70.96875,67.5625,70.646873,-4.372259,28814016
25-09-2003,69.84375,70.9375,69.21875,70.544533,-4.365925,24711872
26-09-2003,69.53125,71.435936,69.151566,71.028908,-4.395903,21226432
29-09-2003,70.9375,71.40625,69.546875,69.90078,-4.326084,22674304
30-09-2003,70.75,71.373436,70.171875,70.690628,-4.374967,20028992
01-10-2003,70.15625,72.1875,70.076561,71.38047,-4.417662,22106176
02-10-2003,71.38047,71.38047,71.38047,71.38047,-4.417662,0
03-10-2003,72.0625,72.609375,70.953125,71.155472,-4.403735,20017472
06-10-2003,71.140625,72.421875,66.59375,71.264847,-4.410503,14437184
07-10-2003,71.78125,71.875778,69.390625,69.625778,-4.309065,12425344
08-10-2003,71.40625,71.40625,67.765625,68.634377,-4.247707,20708544
09-10-2003,68.75,70.546875,68.252342,69.278908,-4.287597,20417792
10-10-2003,71.875,73.0625,69.921875,72.010155,-4.456631,37945984
13-10-2003,73.609375,74.640625,72.578125,74.189064,-4.591481,20883136
14-10-2003,74.59375,75.390625,73.28125,73.65625,-4.558506,18742848
15-10-2003,73.4375,74.359375,72.671875,74.009377,-4.580361,14172416
16-10-2003,74.21875,74.296875,71.5625,72.010941,-5.542588,12685504
17-10-2003,72.265625,74.21875,72.265625,74.03125,-5.698091,16718272
20-10-2003,74.078125,74.296875,71.485939,72.007813,-5.542348,17515200
21-10-2003,72.03125,73.045311,70.640625,71.136719,-5.475302,12996352
22-10-2003,71.46875,71.640625,69.96875,70.485153,-5.425152,16255616
23-10-2003,70.28125,71.25,68.515625,68.903908,-5.303444,12379392
24-10-2003,69.046875,71.875,68.984375,71.221878,-5.481856,12739904
27-10-2003,71.125,71.25,69.375,69.430466,-5.343974,9527552
28-10-2003,68.359375,70.859375,68.359375,69.921875,-5.381797,11722496
29-10-2003,70.625,71.46875,70.328125,71.214844,-5.481316,8508352
30-10-2003,72.265625,72.774216,71.25,71.909378,-5.534772,9484224
31-10-2003,71.90625,74.375,71.336716,74.085159,-5.70224,13288448
03-11-2003,74.125,78.282814,74.125,77.877342,-5.994119,19835200
04-11-2003,78.300003,79.859375,77.890625,78.232033,-6.02142,14222208
05-11-2003,78.28125,78.75,77.035156,78.139847,-6.014324,9801728
06-11-2003,77.8125,80.46875,77.5,79.13047,-6.090572,22302592
07-11-2003,79.53125,80.171875,77.071091,77.541405,-5.968262,9893120
10-11-2003,77.34375,77.65625,75.566406,77.097656,-5.934109,15039104
11-11-2003,76.234375,77.734375,76.024216,77.331253,-5.952086,9857216
12-11-2003,77,77.34375,75.390625,75.780472,-5.832724,11880000
13-11-2003,76.5625,77.265625,73.4375,73.858597,-5.684803,15190272
14-11-2003,74.140625,74.53125,71.582031,72.076561,-5.547641,12236160
17-11-2003,72.515625,73.089844,71.753906,72.041405,-5.544933,8984960
18-11-2003,72.1875,74.028122,71.602341,72.099998,-5.549444,12740224
19-11-2003,71.5625,73.671875,70.3125,72.829689,-5.605607,17427072
20-11-2003,73.59375,73.984375,71.722656,72.060936,-5.546438,9716544
21-11-2003,72.109375,73.415627,71.8125,73.000778,-5.618777,10404864
24-11-2003,72.265625,73.046875,71.703125,72.303123,-5.565079,8376768
25-11-2003,72.9375,74.203125,72.9375,73.960159,-5.69262,8402752
26-11-2003,73.960159,73.960159,73.960159,73.960159,-5.69262,0
27-11-2003,74.203125,77.5,74.203125,76.996872,-5.92635,19787392
28-11-2003,77.264061,77.640625,76.21875,76.945313,-5.922384,7114048
01-12-2003,77.831253,81.25,77.831253,80.88047,-6.225267,12723328
02-12-2003,82.03125,82.34375,79.316406,80.41172,-6.189187,9341696
03-12-2003,80.078125,80.546875,79.064842,79.475784,-6.117149,7284096
04-12-2003,79.53125,79.671875,78.28125,79.050003,-6.084376,11747968
05-12-2003,79.296875,79.53125,76.476563,76.751564,-5.90747,11202816
08-12-2003,76.546875,77.09375,76.033592,76.708595,-5.904162,7595648
09-12-2003,77.34375,78.25,77.265625,77.747658,-5.984136,7349952
10-12-2003,77.796875,78.734375,77.03125,77.738281,-5.983416,11508928
11-12-2003,78.09375,78.354691,77.19297,77.704689,-5.98083,9271424
12-12-2003,78.4375,78.890625,77.65625,78.605469,-6.050162,8400448
15-12-2003,79.407814,80.59375,79.064064,80.374222,-6.186301,7728960
16-12-2003,80.140625,82.028122,79.4375,81.763283,-6.293214,16359744
17-12-2003,80.859375,81.25,79.734375,80.032814,-6.160023,10118400
18-12-2003,82.8125,82.8125,79.728127,80.007813,-6.158097,11235200
19-12-2003,81.0625,83.195313,80.800781,82.122658,-6.320876,13439744
22-12-2003,82.1875,83.578125,81.328125,83.267967,-6.409028,9518720
23-12-2003,83.359375,85.75,83.078125,85.314064,-6.566513,17457344
24-12-2003,85.625,85.625,83.59375,84.740623,-6.522377,10287040
25-12-2003,84.740623,84.740623,84.740623,84.740623,-6.522377,0
26-12-2003,84.40625,85.296875,83.84375,84.233597,-6.483352,5562752
29-12-2003,84.59375,86.25,84.390625,85.767189,-6.60139,8169600
30-12-2003,87.34375,88.671875,85.796875,86.147659,-6.630675,9566656
31-12-2003,86.546875,87.71875,86.015625,86.932816,-6.691108,6040000
01-01-2004,86.932816,86.932816,86.932816,86.932816,-6.691108,0
02-01-2004,88.207031,89.21875,87.765625,88.632034,-6.821894,7086080
05-01-2004,89.375,92.6875,88.90625,92.06797,-7.086354,9098048
06-01-2004,92.901566,92.96875,87.891403,88.353905,-6.800487,10788672
07-01-2004,88.90625,90.484375,87.375,88.657028,-6.823819,15993664
08-01-2004,89.0625,92,89.0625,91.233597,-7.022132,18474240
09-01-2004,92.96875,95.765625,90.015625,90.715622,-6.982265,23495296
12-01-2004,90.625,91.40625,88.765625,89.386719,-6.879981,7620160
13-01-2004,89.84375,90.71875,88.875,90.528122,-6.967834,9676480
14-01-2004,90.234375,90.796875,88.75,89.039841,-6.853284,7519488
15-01-2004,89.609375,89.844528,86.265625,86.767189,-6.678359,12329792
16-01-2004,86.334373,86.334373,86.334373,86.334373,-6.645044,0
19-01-2004,86.671875,86.875,84.15625,85.961716,-6.616363,10875520
20-01-2004,86.703125,87.792191,83.984375,84.24453,-6.484195,10095168
21-01-2004,84.375,86.762497,83.28125,83.912498,-6.45864,10634368
22-01-2004,84.984375,86.560936,78.90625,80.83828,-6.22202,23555456
23-01-2004,81.71875,86.09375,81.404686,85.694534,-6.595798,14922816
26-01-2004,85.694534,85.694534,85.694534,85.694534,-6.595798,0
27-01-2004,85.890625,87.890625,81.25,87.364059,-6.724298,9911232
28-01-2004,86.71875,86.875,83.4375,84.97422,-6.540357,9880320
29-01-2004,84.015625,84.34375,81.328125,82.267967,-6.332061,11459776
30-01-2004,82.809372,83.515625,80.484375,81.174217,-6.247875,9326464
02-02-2004,81.174217,81.174217,81.174217,81.174217,-6.247875,0
03-02-2004,81.693748,82.21875,80.345314,81.461716,-6.270004,13527232
04-02-2004,81.25,84.75,81.25,83.896095,-6.457376,8292096
05-02-2004,83.515625,86.6875,82.828125,85.342972,-6.568738,22083264
06-02-2004,84.84375,87.5,84.375,87.121094,-6.705597,15178880
09-02-2004,87.109375,89.28125,87.109375,88.36953,-6.801689,13297856
10-02-2004,89.220314,89.220314,85.78125,86.043747,-6.622677,12728256
11-02-2004,86.71875,87.3125,85.015625,85.459373,-6.577699,9635072
12-02-2004,86.25,86.3125,83.046875,83.657028,-6.438974,29924544
13-02-2004,83.75,84.828125,83.296875,84.021873,-6.467055,13826688
16-02-2004,84.34375,84.965622,83.453125,83.599998,-6.434584,9988032
17-02-2004,83.75,84.701561,83.515625,84.392967,-6.495618,7588416
18-02-2004,85.078125,85.390625,83.127342,83.449219,-6.422978,9763520
19-02-2004,83.765625,83.765625,79.377342,79.621094,-6.128334,15878784
20-02-2004,80.03125,81.875,78.296875,79.46875,-6.116607,23987328
23-02-2004,79.6875,80.703125,79.078125,79.389847,-6.110536,15017600
24-02-2004,79.21875,79.859375,76.953125,78.75547,-6.061708,18566016
25-02-2004,78.90625,79.140625,77.065628,77.465622,-5.96243,11820672
26-02-2004,77.828125,78.90625,75.471092,75.892967,-5.841385,14448640
27-02-2004,76.5625,79.65625,75.859375,79.248436,-6.09965,17207424
01-03-2004,79.65625,83.4375,79.53125,83.159378,-6.400671,15983168
02-03-2004,83.159378,83.159378,83.159378,83.159378,-6.400671,0
03-03-2004,82.890625,83.046875,80.390625,81.045311,-6.237955,18430208
04-03-2004,81.25,83.949997,80.75,82.765625,-6.370364,28419136
05-03-2004,82.96875,83.203125,81.642967,81.899216,-6.303678,10543808
08-03-2004,82,82.03125,79.689842,79.814842,-6.143246,13478144
09-03-2004,79.296875,79.296875,76.102341,77.660934,-5.977463,22887360
10-03-2004,76.5625,77.40625,75.796875,76.375,-5.878485,16461952
11-03-2004,75.78125,76.873436,75.15625,75.841408,-5.837417,15833600
12-03-2004,75.78125,80.371872,74.643753,79.059372,-6.085101,28296256
15-03-2004,80.078125,80.703125,76.5625,76.965622,-5.923945,16365696
16-03-2004,76.59375,77.8125,75.565628,77.331253,-5.952086,14645312
17-03-2004,77.734375,79.921875,77.640625,78.635941,-6.052506,17806528
18-03-2004,78.6875,79.510941,76.8125,76.951561,-5.922863,14141312
19-03-2004,76.859375,81.696877,76.859375,81.042969,-6.237774,22733440
22-03-2004,81.5625,81.5625,78.548439,79.400002,-6.111317,9486464
23-03-2004,78.75,81.71875,78.38047,80.585938,-6.202597,13047616
24-03-2004,80.9375,80.9375,78.050003,78.823441,-6.06694,13645184
25-03-2004,78.823441,81.5625,78.609375,80.720314,-6.212938,12518656
26-03-2004,82.5,83.359375,81.640625,82.8125,-6.373973,15537664
29-03-2004,82.65625,82.953125,80.5625,81.506248,-6.27343,11074560
30-03-2004,81.875,82.421875,78.299217,78.717186,-6.058761,12039360
31-03-2004,78.75,78.90625,76.21875,77.158592,-5.938799,16677312
01-04-2004,77.5,80.226563,77.5,79.798439,-6.141985,10732992
02-04-2004,80.278122,80.46875,77.5,78.122658,-6.013001,18267264
05-04-2004,78.484375,81.953125,78.4375,80.815628,-6.220276,14533248
06-04-2004,84.375,87.1875,81.954689,83.002342,-6.388585,30885632
07-04-2004,83.75,84.0625,82.354691,83.22422,-6.405662,10281728
08-04-2004,83.203125,84.359375,82.796875,83.010941,-6.389246,10931264
09-04-2004,83.010941,83.010941,83.010941,83.010941,-6.389246,0
12-04-2004,83.515625,83.732033,79.609375,80.310158,-6.18137,14003136
13-04-2004,93.75,93.75,83.65625,85.784378,-6.602712,35020864
14-04-2004,85.784378,85.784378,85.784378,85.784378,-6.602712,0
15-04-2004,87.234375,87.5,82.8125,83.354691,-6.415704,33761728
16-04-2004,83.75,85.453125,83.75,84.253906,-6.484914,15008256
19-04-2004,84.5625,84.5625,83.109375,83.738281,-6.445229,7137472
20-04-2004,84.21875,84.84375,83.784378,84.065628,-6.470423,7729920
21-04-2004,84.09375,85.0625,83.59375,84.760155,-6.523881,7340096
22-04-2004,84.84375,85,83.921875,84.135155,-6.475776,6243712
23-04-2004,84.15625,85.234375,82.578125,82.874222,-6.378723,14733632
26-04-2004,82.874222,82.874222,82.874222,82.874222,-6.378723,0
27-04-2004,82.5,82.8125,79.765625,80.239845,-6.175959,11313792
28-04-2004,80.4375,80.782028,79.375,79.649216,-6.130497,9474432
29-04-2004,79.375,80.667191,78.375,78.807816,-6.065735,15676160
30-04-2004,78.8125,81.234375,78.28125,80.421097,-6.189908,14813184
03-05-2004,80.46875,81.234375,79.515625,80.985939,-6.233385,10386944
04-05-2004,81.515625,82.34375,81.142189,81.506248,-6.27343,6528320
05-05-2004,81.875,82.5,81.4375,82.195313,-6.326468,8921600
06-05-2004,82.8125,83.359375,82.578125,82.810936,-6.373852,5491520
07-05-2004,82.34375,82.560936,81.359375,81.607811,-6.28125,5026176
10-05-2004,80.078125,81.53125,79.859375,80.099998,-6.165194,5714432
11-05-2004,79.6875,79.96875,78.65625,78.982033,-6.079146,12297856
12-05-2004,79.0625,80.21875,78.754684,79.53672,-6.121839,8428544
13-05-2004,78.203125,82.34375,76.796875,81.239845,-6.252928,10454208
14-05-2004,81.71875,82.046875,79.140625,79.403122,-6.111556,13554304
17-05-2004,78.992966,78.992966,65.625,70.735153,-5.444394,13389056
18-05-2004,71.875,77.734375,71.875,76.355469,-5.876982,23278848
19-05-2004,78.125,78.5,75.625,77.836716,-5.990993,9031872
20-05-2004,78.90625,79.125,76.821091,76.962502,-5.923707,8122496
21-05-2004,76.953125,77.734375,75.875,76.627342,-5.897908,10509184
24-05-2004,78.125,83.359375,77.890625,83.112503,-6.397064,16943104
25-05-2004,83.578125,84.359375,80.796875,83.735153,-6.444989,11630208
26-05-2004,82.765625,83.359375,82.046875,82.626564,17.032776,8587520
27-05-2004,82.34375,83.75,81.90625,82.851563,17.079157,6197056
28-05-2004,82.03125,83.765625,78.376564,79.013283,16.287928,14650816
31-05-2004,78.125,82.109375,76.5625,81.389061,16.777676,12336384
01-06-2004,81.734375,83.359375,81.734375,82.610939,17.029556,13115968
02-06-2004,82.640625,84.140625,82.1875,83.439064,17.200268,7273216
03-06-2004,84.0625,84.125,81.282814,81.742966,16.850632,10519040
04-06-2004,81.625,81.984375,80.515625,81.543747,16.809565,10351296
07-06-2004,81.890625,82.890625,80.46875,81.278122,16.754805,9338048
08-06-2004,81.875,82.171875,80.078125,80.977341,16.692804,10204032
09-06-2004,81.40625,81.944534,81.015625,81.599998,16.821161,5442304
10-06-2004,81.808594,82.578125,81.102341,82.352341,16.976246,6399104
11-06-2004,82.421875,82.794533,79.390625,79.816406,16.453489,10900032
14-06-2004,79.6875,80.078125,77.84375,78.065628,16.092575,7045632
15-06-2004,78.203125,79.90625,78.203125,79.44297,16.376503,6981312
16-06-2004,79.84375,80.84375,79.71875,80.365623,16.566702,6569216
17-06-2004,80.46875,81.720314,80.1875,81.3125,16.761889,5857920
18-06-2004,81.484375,82.71875,80.8125,82.264061,16.958052,9751104
21-06-2004,82.640625,83.96875,82.28125,83.565628,17.226358,7973504
22-06-2004,83.59375,84.296875,82.625,83.999222,17.315737,8290368
23-06-2004,84.21875,84.375,82.78125,83.203903,17.151789,9995712
24-06-2004,82.828125,84.78125,82.828125,84.46328,17.411402,9569088
25-06-2004,84.024216,85.890625,83.90625,85.595314,17.64476,9700160
28-06-2004,86.717186,87.8125,86.171875,87.483597,18.034018,9923200
29-06-2004,87.890625,88.390625,86.882813,87.303123,17.996813,16994624
30-06-2004,87.578125,87.828125,85.9375,86.295311,17.789059,13317504
01-07-2004,85.637497,88.603127,84.96875,88.090622,18.159143,8282368
02-07-2004,87.5,89.4375,86,89.078125,18.362709,7648496
05-07-2004,89.625,90.3125,88.756248,89.362503,18.421335,4614224
06-07-2004,89.6875,89.75,87.878128,89.143753,18.37624,6383632
07-07-2004,88.125,88.9375,86.5,87.003128,17.934963,9137760
08-07-2004,86.5625,88.678123,83.209373,84.465622,17.411884,13022416
09-07-2004,82.75,86.875,80.0625,86.412498,17.813219,6264320
12-07-2004,87.375,87.5,85.21875,86.015625,17.731405,6381248
13-07-2004,87.5,89.5625,86.875,87.653122,18.06896,11448432
14-07-2004,89.125,90.25,88.412498,88.787498,18.302805,7794992
15-07-2004,89.0625,90.5625,88.625,90.203125,18.594624,7532800
16-07-2004,90.625,92.8125,90.256248,92.371872,19.041691,13906752
19-07-2004,92.34375,93.175003,91.675003,92.434372,19.054573,8138032
20-07-2004,90.706253,92.5,90.1875,90.478127,18.65131,7394848
21-07-2004,90.9375,91.25,89.068748,89.818748,18.515385,7825936
22-07-2004,90.75,91.25,89.387497,90.125,18.578516,5614704
23-07-2004,90.6875,91.53125,90.1875,90.921875,18.742785,6511024
26-07-2004,91.25,91.5625,89.362503,91.171875,18.794317,4094256
27-07-2004,91.25,92.918747,91.0625,92.428123,19.053284,8438208
28-07-2004,92.8125,94.587502,92.328125,94.246872,19.428205,11272352
29-07-2004,94.375,96.25,94.25,95.853127,19.759321,6947984
30-07-2004,97.1875,97.8125,95.625,97.109375,20.018288,8479424
02-08-2004,97.5625,97.9375,97,97.278122,20.053076,6539408
03-08-2004,97.5,98.875,97.25,98.550003,20.315262,7879984
04-08-2004,98,98.6875,95.346878,96.856247,19.966108,5741168
05-08-2004,96.240623,97.75,96.1875,97.309372,20.059513,5624112
06-08-2004,96.875,97.75,94.474998,95.393753,19.664623,7965792
09-08-2004,94.653122,96.368752,93.568748,95.940628,19.777357,6691152
10-08-2004,96.125,96.25,94.84375,95.234375,19.631775,5920768
11-08-2004,95.9375,96.5,93.381248,93.959373,19.368944,8070304
12-08-2004,94.0625,94.556252,93,93.71875,19.31934,7083072
13-08-2004,93.4375,94.125,92.1875,92.5,19.068104,7683360
16-08-2004,92.8125,93.303123,92.068748,92.956253,19.162157,4803872
17-08-2004,93.4375,94.0625,92.1875,92.590622,19.086786,5017296
18-08-2004,93.125,93.612503,92.4375,92.96875,19.164728,5735744
19-08-2004,93.125,96.25,93.125,96.074997,19.805063,9013392
20-08-2004,96.25,97.087502,95.346878,96.690628,19.931969,6741648
23-08-2004,97.0625,98.806252,96.875,97.474998,20.093657,7630752
24-08-2004,97.737503,98.300003,96.6875,97.25,20.047276,5567184
25-08-2004,97.625,97.793747,94.6875,95.959373,19.781223,7854048
26-08-2004,96.5625,97.3125,95.834373,96.574997,19.908127,7794624
27-08-2004,96.875,98.125,96.3125,97.759377,20.152275,4093024
30-08-2004,97.5,98.75,97.5,98.459373,20.296585,3265248
31-08-2004,98.4375,99.368752,97.75,98.431252,20.290785,3971216
01-09-2004,98.75,99.900002,98.4375,98.768753,20.360355,2790720
02-09-2004,98.875,100.903122,98.875,100.193748,20.654104,8217264
03-09-2004,100.453125,100.743752,99.53125,100.418747,20.700489,4076448
06-09-2004,100.106247,100.9375,99.75,100.446877,20.706287,2813952
07-09-2004,100.4375,101.25,99.96875,101.028122,20.826103,2790224
08-09-2004,101.375,101.868752,100.75,101.528122,20.929178,4227408
09-09-2004,101.875,102.4375,101,101.371872,20.896965,5361120
10-09-2004,101.5,103.6875,101.415627,103.256248,21.285414,5768528
13-09-2004,103.28125,105.453125,103.125,104.699997,21.583033,7246480
14-09-2004,105.5,106.46875,104.6875,106.096878,21.870989,11005712
15-09-2004,106.875,107,105.518753,106.365623,21.926384,7891744
16-09-2004,105.6875,106.425003,105.375,105.912498,21.832977,6391744
17-09-2004,105.875,106,104.431252,105.5625,21.760828,6013760
20-09-2004,105.25,105.25,103.346878,103.596878,21.355629,7738272
21-09-2004,103.75,105.0625,103.125,104.762497,21.595915,11441808
22-09-2004,105,105,103.5,103.987503,21.436161,7301328
23-09-2004,103.275002,103.503128,101.625,101.878128,21.001324,16842528
24-09-2004,101.875,102.875,100.453125,100.84375,20.788099,7792496
27-09-2004,100.9375,102.809372,100.875,102.431252,21.115351,5234368
28-09-2004,101.625,102.1875,100.506248,100.712502,20.761042,5734656
29-09-2004,101.25,102.8125,100.681252,102.481247,21.125652,7991600
30-09-2004,103,106.375,102.9375,105.949997,21.840708,12068224
01-10-2004,106.118752,107.625,105.9375,106.381248,21.929611,7082336
04-10-2004,107.8125,109.125,107.625,107.915627,22.245907,6112256
05-10-2004,108.125,108.75,106.946877,107.340622,22.127373,5244752
06-10-2004,107.496872,107.625,104.9375,105.365623,21.720242,9121248
07-10-2004,105.125,106.875,105,106.553123,21.965038,6541824
08-10-2004,106.800003,108.0625,106.25,106.737503,22.003046,6913136
11-10-2004,106.875,107.3125,105,105.328125,21.712517,5638496
12-10-2004,107.8125,109.053123,106.396873,107.015625,22.060373,15327680
13-10-2004,107.015625,107.015625,107.015625,107.015625,22.060373,0
14-10-2004,108.125,114.237503,107.487503,113.481247,23.393211,15999072
15-10-2004,113.75,114.9375,110.974998,111.53125,22.991238,6075168
18-10-2004,111.4375,112.1875,109.6875,110.099998,23.761435,7344352
19-10-2004,110.631248,111.375,109.15625,110.418747,23.830225,14185856
20-10-2004,110.506248,112.181252,109.534378,109.934372,23.725693,9788816
21-10-2004,110.315628,111.521873,109.628128,111.106247,23.978598,6791152
22-10-2004,111.106247,111.106247,111.106247,111.106247,23.978598,0
25-10-2004,112.125,114.5625,112.125,113.709373,24.540398,11519104
26-10-2004,114.0625,116.875,113.875,116.415627,25.124458,9403088
27-10-2004,116.375,117.5625,114.5625,116.775002,25.202015,5882976
28-10-2004,116.875,122.375,116.875,121.765625,26.279064,14237200
29-10-2004,121.125,121.875,118.762497,119.150002,25.714577,9661472
01-11-2004,119.25,122.125,118.4375,121.693748,26.263559,7214400
02-11-2004,121.25,121.25,119.190628,119.378128,25.763809,5745952
03-11-2004,121.125,123.53125,120.3125,122.603127,26.459818,10047056
04-11-2004,123.4375,125.3125,123.4375,124.265625,26.818619,9351216
05-11-2004,124.875,125.118752,122.665627,123.506248,26.654734,5653584
08-11-2004,121.8125,129.375,121.8125,126.128128,27.220573,14182288
09-11-2004,126.25,128.040619,125.321877,127.203125,27.452574,11402944
10-11-2004,127.8125,128.118744,125.9375,127.478127,27.51193,8779648
11-11-2004,127.75,127.8125,125.693748,126.043747,27.20236,4799776
12-11-2004,127.8125,128,125.696877,126.590622,27.320379,1778384
15-11-2004,126.590622,126.590622,126.590622,126.590622,27.320379,0
16-11-2004,127.356247,128.418747,126.75,128.050003,27.635349,4958288
17-11-2004,127.5625,129.800003,127.318748,129.550003,27.959072,3578400
18-11-2004,130.0625,130.0625,128.625,129.178131,27.878819,3418784
19-11-2004,129.375,129.75,128.1875,128.446869,27.720993,2037264
22-11-2004,128,128.4375,125.5,126.646873,27.332525,3719024
23-11-2004,126.878128,127.75,126.3125,126.921875,27.391876,5439280
24-11-2004,127.1875,127.496872,126.256248,126.453125,27.290707,2914592
25-11-2004,127.25,128.103119,126.375,126.949997,27.397943,2013408
26-11-2004,126.949997,126.949997,126.949997,126.949997,27.397943,0
29-11-2004,127.400002,131.125,127.065628,130.678131,28.202547,3963120
30-11-2004,132.8125,135.4375,131.8125,134.271881,28.978127,8419104
01-12-2004,135,135,131.4375,131.75,28.433868,5214336
02-12-2004,132.5,133.4375,129.625,130.118744,28.081812,6208608
03-12-2004,130.550003,130.550003,127.8125,128.137497,27.654228,6791728
06-12-2004,129.790619,129.790619,125.875,126.868752,27.380409,7881520
07-12-2004,127.3125,128.90625,127.0625,127.434372,27.50248,4595136
08-12-2004,127.5625,127.8125,126.125,126.943748,27.396597,3845696
09-12-2004,127.4375,128.78125,126.8125,127.568748,27.531481,3423808
10-12-2004,128.125,128.75,126.375,126.865623,27.379738,4012176
13-12-2004,127.5,128.125,127.125,127.384377,27.491697,1592864
14-12-2004,128.118744,128.75,127.581253,128.199997,27.667717,1778384
15-12-2004,128.75,132.125,128.6875,131.096878,28.292917,5175424
16-12-2004,131.3125,133.09375,130.253128,132.428131,28.580223,2461744
17-12-2004,132.4375,132.5,129.993744,130.609375,28.187704,3623840
20-12-2004,131.5625,132.5,130.71875,132.137497,28.517502,1700224
21-12-2004,133.125,133.75,131.887497,132.243744,28.540428,2294688
22-12-2004,131.25,132.475006,128.637497,130.199997,28.099356,7514160
23-12-2004,129.909378,131.25,128.634369,129.137497,27.870049,2776352
24-12-2004,129.6875,130,127.25,129.050003,27.851164,5654128
27-12-2004,129,129.934372,128.193756,128.584381,27.750671,1761568
28-12-2004,128.4375,129.375,127.9375,128.865631,27.811378,2842496
29-12-2004,129.4375,131.75,129.0625,129.646881,27.979979,4370128
30-12-2004,129.6875,130.931244,127.068748,128.081253,27.64209,4140304
31-12-2004,128.25,130.875,128,130.5625,28.177582,3346672
03-01-2005,131.1875,132.8125,130.96875,132.334381,28.55998,1661184
04-01-2005,132.5,132.5,130.140625,130.521881,28.168816,3134048
05-01-2005,129.875,129.875,125.25,128.240631,27.676491,5442928
06-01-2005,128.4375,130.8125,124.625,127.696877,27.559132,7767552
07-01-2005,127.5,129.043747,124.690628,128.181244,27.663673,12393856
10-01-2005,128.6875,130,123.75,124.634377,26.898199,7137488
11-01-2005,125.0625,126.3125,121.956253,123.184372,26.585257,9212352
12-01-2005,126.75,126.75,117.493752,118.959373,25.673435,25935248
13-01-2005,120.3125,124.25,120.293747,122.837502,26.510401,9117584
14-01-2005,115.625,125.3125,115.625,123.5,26.653378,6112992
17-01-2005,124.375,125.9375,121,124.918747,26.959566,6691040
18-01-2005,125.396873,126.4375,122,122.699997,26.480732,4846960
19-01-2005,123.4375,124.375,121.75,122.262497,26.386307,3870048
20-01-2005,122.375,123.243752,120.375,122.5625,26.451048,4955360
24-01-2005,122.5,122.8125,118.193748,118.974998,25.676809,6189264
25-01-2005,119.5,120.006248,117.75,119.493752,25.788759,5120928
27-01-2005,120.9375,122.625,120.1875,121.965622,26.322239,2845520
28-01-2005,122.5,128.059372,122.375,127.449997,27.505857,5387456
31-01-2005,128.125,131,126.9375,129.203125,27.884211,6843488
01-02-2005,129.6875,130.8125,128.456253,128.975006,27.834976,11618848
02-02-2005,129.9375,131.5625,128.75,129.159378,27.874769,4145824
03-02-2005,128.25,132.125,128.25,131.453125,28.369795,3553552
04-02-2005,131.453125,132.375,129.6875,130.043747,28.065626,3100832
07-02-2005,131.25,132.0625,126.15625,126.831253,27.372322,11068304
08-02-2005,128,128,126.521873,127.568748,27.531481,5892512
09-02-2005,128.125,128.756256,127.1875,127.724998,27.565205,2311296
10-02-2005,128.043747,128.0625,126.875,127.75,27.570597,3078944
11-02-2005,128.515625,131.618744,128.5,131.456253,28.370478,5125728
14-02-2005,132.496872,136.0625,132.496872,135.553131,29.25465,4633408
15-02-2005,135.8125,136.875,134.131256,136.503128,29.459669,4051408
16-02-2005,136.75,137.6875,135.9375,136.484375,29.455622,3927888
17-02-2005,135.9375,135.996872,133.475006,135.640625,29.273531,6906080
18-02-2005,134.5,136.5,134.5,135.346878,29.21014,2240592
